message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=6,289145, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.823056338";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,289145, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.817764371";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,287009, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.816473240";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,287009, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.807365547";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,287009, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.802094875";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,284873, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.799898647";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,284873, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.791613875";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,284873, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.786300326";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,282737, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.784087695";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,282737, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.774877194";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,282737, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.769597400";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,280601, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.768291433";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,280601, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.759117052";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,280601, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.753856489";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,278465, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.752714515";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,278465, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.743506711";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,278465, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.738130043";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,276329, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.736206916";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,276329, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.727751191";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,276329, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.721431956";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,274193, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.720574958";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,274193, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.710894892";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,274193, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.705686465";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,272058, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.703913964";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,272058, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.695200163";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,272058, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.689873733";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,269922, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.688363361";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,269922, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.679599458";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,269922, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.674208357";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,267786, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.671853456";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,267786, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.662908356";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,267786, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.657660158";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,265650, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.656325043";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,265650, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.647128714";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,265650, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.642073537";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,263514, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.640741715";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,263514, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.631419807";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,263514, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.625527032";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,261378, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.624262517";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,261378, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.615609025";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,261378, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.609824251";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,259242, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.608670008";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,259242, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.598918756";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,259242, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.594089840";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,257106, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.592126053";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,257106, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.583149586";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,257106, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.578314149";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,254970, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.576604963";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,254970, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.567329239";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,254970, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.561456054";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252834, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.560019064";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252834, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.551600774";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,252834, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.545683270";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,250699, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.544365413";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,250699, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.534986600";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,250699, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.529912902";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,248563, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.528731606";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,248563, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.519200756";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,248563, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.514330483";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,246427, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.512077901";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,246427, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.503580944";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,246427, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.497555488";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,244291, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.496317866";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,244291, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.486879699";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,244291, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.481827084";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,242155, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.480594961";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,242155, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.471208882";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,242155, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.466155669";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,240019, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.463853760";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,240019, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.455477125";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,240019, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.450330373";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,237883, y=-0,031929])";"30";"turtlesim3.sim";"1727001747.448092872";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,237883, y=-0,031929])";"30";"turtlesim2.sim";"1727001747.438881144";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,237883, y=-0,031929])";"30";"turtlesim1.sim";"1727001747.433649648";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,235747, y=-0,013175])";"30";"turtlesim3.sim";"1727001747.432526117";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,235747, y=-0,013175])";"30";"turtlesim2.sim";"1727001747.423331969";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=6,235747, y=-0,013175])";"30";"turtlesim1.sim";"1727001747.418045893";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"20";"turtlesim2.sim";"1727001729.383383170";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"20";"turtlesim1.sim";"1727001729.383310093";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]";"20";"turtlesim3.sim";"1727001729.380906432";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1727001729.379497736";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1727001729.379460310";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1727001729.377612963";"/home/shaman/ros2_ws/src/ros_tutorials/turtlesim/src/turtle_frame.cpp:TurtleFrame:112"
